Feature ID	Taxon	Confidence
cf595a38abdc05e709e3412525dad19b	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales	0.9334483586841199
cadf84a7cb2e8d0da4ffb3aa71d50714	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae	0.9999535645728185
7fb86bc6ec64d58b9bada5e13c19486f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes	0.9463489442432602
1648be799af33c7e39bafee608772ef6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	0.999981501025699
eab7feda7c16bff36d192ee45e22c9ac	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae	0.9999999934596299
66b9c24064c4872effd2750f6bf4b8bd	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.9999994791260616
0455f539cc73571546437a047af1e6ba	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__uncultured	0.7600132760693513
43f6c25c339f9786f4352e2ea0ef9123	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	0.9999983343237792
d49085bc23e040cca37de7a4bcc13a23	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9285346836347436
a0fc84412541c3073439a84ec2cc7dd6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Nordella; s__Nordella_oligomobilis	0.844239055939882
8101c2b4033e6cc25fe11bb1088ecfd4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.9981416715153759
cb532368f4b7b8d373113b7215e317d5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Nordella	0.999750503285223
13c49ed1bdafce8c488b6fab94a768f3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Streptosporangiaceae; g__Streptosporangium	0.9948483827075889
87471b61ae926b7655659555658e1f02	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.997080153863676
76d4a9fe4851343fd620a18d8e2d7c87	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae	0.8449764388614468
3574b8a9af1d884ec69f6e44442944c6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.793817177779099
ac0524021c52e46f8eb235596e37a0f0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia; s__uncultured_soil	0.8139273178360021
17d6950e8f00480fe4e13f25434cc2ee	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	0.8909232823058478
47fb5342f05d8940e8572d3d82022680	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.9976469015871086
9670e2181e04e1746981d5907c52d8a8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9993715211539995
85c7db0c7722c88278e7722f3d4fe1bb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Agromyces	0.999578256284491
2710fb626e03d4e5f6c5b21ba740d849	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter	0.9232093496342619
0f4df765d57d999ba3327d723c7a7f29	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998156432238408
35f4be2f94f9e7053e69ea4b06d3966d	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.9935594534579228
4da5fcd1b563c681c99e6c30cd5d7b62	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__uncultured; s__uncultured_Prosthecomicrobium	0.7055582788294723
80f07cca5dc22387a7930841418f94b5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter; s__metagenome	0.7639092447171245
87e57745d2c69e51deb36f229c72ac2b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.9959620944325807
6e1362e4ab3cfe832632d6df40a6a21a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.9874600616740824
0392f95137300d8822bdeca84f9b0353	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9840605926310552
29c60fc3f394e4946d454c24830fae9e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.9633060199764989
ec61a737c27a85b027036b1c2f37981e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Thermomonosporaceae; g__Actinomadura	0.7825280811794502
5fddf4c375875d9fe4ad6387c2844154	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9995987757547534
46b9a8050845bfaea7bc6fcb375e4cb2	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__uncultured; s__uncultured_delta	0.7323539988422652
2a0c8f9e31e9449bd2b7d457c278801a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus	0.8822031040912294
ff244f8e364accc9d7e9edbc16413ca0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae	0.9999226588543427
692a1262909d3f921326ea1b6cd619c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__R7C24; f__R7C24; g__R7C24	0.9687166413950891
3698b4621d9fab0fdbfacab74f81d1d7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae	0.7953482955559412
fa39567fb364b822b893aa0971340961	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Luedemannella; s__uncultured_bacterium	0.8513703476583234
9c363e841f8ba17fa380c7dfbec23344	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter	0.9989630069946887
4b9fbb9181220803d462e495571c05f5	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256; s__uncultured_Actinomycetales	0.8223851724782502
7d377d1e7825a64d6f6165e2b0bb1653	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9997157376943171
adc11d2f2c6e789130c02e2c8878e0e1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia	0.7678124507266065
7483ec4f3baa61414bd6c47bdbafd7d4	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales	0.9996385206054819
e84e40b844ecfd2856e23658d1f65f40	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae; g__Promicromonospora	0.9995338296885672
aa6f0987a39a8011764048e0f6024217	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.9873702258368867
c766e88a8b7c90d7b8b2743acd906cdd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__uncultured; g__uncultured	0.9999826701596395
4ff06db1cdb2b1c8461bafce2c6642b4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9994625072845074
d4ec0314da157a0212e7f85925e6d6bf	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__uncultured	0.8837582711778597
dc40a4e196086e2b9ad74b5264f829de	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea	0.9997671067729464
6318c30a220ce8ed8b2d6a37923fafa7	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter	0.94081082883956
9418433ba56d9c674fe3d0629c65cb0c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__uncultured_bacterium	0.9603228305473073
7e5b0015e8af38fa0746b492b905756f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Catellatospora	0.9896416537630451
c65990540772e2372f934d5cb0ffe2f9	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Ardenticatenales; f__Ardenticatenaceae; g__uncultured; s__unidentified_marine	0.972747674542415
f78a84661929ba4b05c63fba95d8bccd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	0.8863295613487994
3ea95f9570dd6d9c94bd1d0b6af7c6f7	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41	0.9999284335645704
a4ce3be7207aa18baa590b8abaaba6fa	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__0319-7L14; f__0319-7L14; g__0319-7L14; s__uncultured_actinobacterium	0.831698221799987
ee4235159881fb5eb192a976b23bbdff	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067	0.9997433160727092
0a4e26c33d2bc0bc15f4f0730736900e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.8900995389210982
6c033f033e87d15942c55f90c6833535	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.9944545647614977
960b9dd33e7cc45dbda6f55e4e977d31	d__Bacteria; p__Acidobacteriota; c__Subgroup_25; o__Subgroup_25; f__Subgroup_25; g__Subgroup_25; s__uncultured_Acidobacteria	0.7536891232952098
0a40d18c89bec14539e9a7275d2f4d0c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__mle1-7	0.8616187500579232
0354a293cd2a2d78fb1d50dc79395ff0	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.7370455023750072
23182e8c1860a48f21295c1e72f17bbc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.9914027173340147
d2d2d117aba2f83f6ab655d9b1d70ab8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__uncultured	0.9908860533929813
ea5e1d6a87f69091aa2f4dd44054473b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria	0.991696944568256
1f9bf6a7be62fae4546720545c85784d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Catellatospora	0.9926953199330413
72365f11ac3e2e0fe428cce95be4bbb6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium	0.9031285232314007
950abf476c71e8c7049e1cf15558edd5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured	0.7516761274547399
5fefbdb2f3b8c72e3a8ebfd6764810d7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.998881989559499
9bc2c4931f6edd240b30cd57016d1844	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__uncultured	0.974343804571714
14bc4e4cd78816c0b4c2fd526a17c853	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__uncultured_bacterium	0.8077182650628579
cd4a157eddb690678ed3adc3ceaba27b	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41	0.9999719856849236
c2864effe6af440896d6a8d4eda2fec0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia	0.9963058097862502
7fde6688fe05ae688534b9ee13e34612	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.9973737216675785
c5ca14955bc2a3b526aee3b5ae2329e9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__KF-JG30-B3; g__KF-JG30-B3	0.997201303038765
96c427a26f9bb3a9d39dce1da90883b5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.9908042522059678
ab8adb0825658cbd62556ccca098fa6c	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Acidimicrobiales	0.8029048961295768
158f129f85ed32fe9ed3f132283ba9c6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.999962679025322
2518775ac179ba66ffe59a38feb836c5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9943867643783606
001acc4b3b7a112381733116f866798d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus	0.954968659560697
5691e15d1187ed0a22792fd97a79e3a4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.988391685728296
4c9836a2b243349cf0a5b400a334d510	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Verrucosispora	0.8886555750726237
f8db2c21a89d0763de72a5d4845478d1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus	0.9512250302872117
0f8b4913e91e322b142efd0471772ed8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.7197307699915406
eaa49c907c2cf99d7857f038ed644886	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Cellulomonas	0.9767785408199988
304e48fc707c0f4d44c387720dd032ce	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aminobacter	0.888587519713097
60cc895c5af8e200caf71668bfade572	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.9533448887619878
e17825220bd965fb71a4cfdbfda6b577	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__uncultured_Alphaproteobacteria	0.7139549090952059
7039c19f6b76a55224e58558d5c1b4fb	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.9999997206604777
5a2ede9b4df86d42de49ac5087c1fd95	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.9966680476486312
24269301d3475de2d6e7e677a9bfe747	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter	0.8169480825697792
8f52dac9d42e6e0d417612f1c21979b3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__Kocuria_sediminis	0.8211185688652073
f516d92aab2c2d0ec5bcba8056dfd573	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinophytocola; s__Actinophytocola_sp.	0.7509098474023311
3b547ade13f9e4bc08539dd8ea523530	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Pseudonocardia	0.9919971737172351
aac99a4152f27fdff032ffc84acd131d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9591896058600295
5b706110adb535ff3eb9c9c1b8bd1538	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Cellulomonas	0.9981623888494013
01a0ff354bacf4e3354b20b342561387	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256	0.8618309072697048
c188952ba3daef62574673eb2903bab7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Streptosporangiaceae; g__Nonomuraea; s__Nonomuraea_maritima	0.9541011462451127
031a8dcfe4e1291cac48fee5df053497	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ensifer	0.9374100813705565
36ac69d0802d3c6a608491fdda673b68	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067	0.9993230629244109
66e24929f713a12e45c1651059a37a78	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14	0.922863556233866
6f1135d57986c2249e0526a38782c6c2	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__uncultured_bacterium	0.827207911775114
9d7003ae013cd4d0aaead0e81f35bc5c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Nordella; s__uncultured_bacterium	0.9691003263728928
f203ede9025a3e4604665a94f35e54e5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.9075424347657783
d5df3e9907123efd483d5215549ca821	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_subdivision	0.8342258100640739
565898a0660a1cb8242667efff7fd25c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_bacterium	0.7315289536321505
f3bdd01c19dc6605b3954eb8fb00fde1	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.987999830948715
c63c78fe99c6bfb5fa2bc3af61b120fe	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__uncultured_bacterium	0.8391088531045259
1ee5a562f749a4632369d1dd4eb16ad9	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae	0.9999484424941418
3c4c839202e87d7d55e9cb17d3cdbdd1	d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25; s__metagenome	0.9365727696469102
7ebd3dd821c91247e9019f738b3cf166	d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_Myxococcales	0.8877687124001454
c0881c1e91d8045c79c04f1a3f4f31d0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Amb-16S-1323; g__Amb-16S-1323; s__uncultured_bacterium	0.7395907507947751
a067e57e68dc0a6980766dd1f0a99d0a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9883632133183324
b3ca99778ec3eb4c97b3f0543f838040	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae	0.9942883107636751
5c6e544bddf45a2ab21c724fa2f3fa57	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.98524375284498
c67b9a897330b286990d67c27aa60963	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__metagenome	0.7708740823701031
53fea3572b5149ca274b9a966deb2c0c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter	0.8930196664381862
87910074f135b42b1a19ff1142fdd6cd	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae	0.9999985249380009
c78b4816115076740bf851257cdd2b77	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__uncultured_bacterium	0.7614764446602412
8856f443cf23952ffd59d30e0f3e0b2b	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_bacterium	0.7789682762976486
95aaf2f8654f7215ed751bd686934b10	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira	0.9997994222336176
29e59f6d61c37327eaf4e4f8d2b4e58a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Phycicoccus	0.9977359818108922
a03dc6e3e1104e4123ca3e12b216db4e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium	0.9936754061602924
4957788046e536b7449a369a069cbf1a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__Defluviicoccaceae; g__Defluviicoccus	0.7816066552855756
74ea8fe1140516bf5887e3aeacd805f7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Frankiaceae; g__Jatrophihabitans	0.9995012289016161
acaba011b54ae817e12d3d04414c0a68	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14	0.891387496555853
747bb7f00ced22ec192b0bdedcb9ebfa	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae	0.9999928228685036
8aa99c460499527c6082fc636532b71e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.8833509436298213
7134b7a54f27c6792e418a76cb4b5a2d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides	0.995873975602358
24847901d0259b12360b5a27d4f4310d	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41	0.9999241627022295
abe56cee172981fa795d1c19fcb40967	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylococcaceae; g__Methylocaldum	0.9992498669577116
db7dbe77e4e4c20b265cbb68448cbdb9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__uncultured	0.7666727417344061
eee8d20ab3265a872770aa3ffe2f0cb8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter	0.8038067302575278
d0f68a517c1059a3d2d47962147244d6	d__Bacteria; p__Acidobacteriota; c__Subgroup_11; o__Subgroup_11; f__Subgroup_11; g__Subgroup_11; s__uncultured_bacterium	0.9996541571314014
775257c5e1e12b0642ca4921aa193931	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Glycomycetales; f__Glycomycetaceae; g__Glycomyces	0.999914048206941
30ab0164b939dce82dcdede17ab0e791	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae; g__Tetrasphaera	0.7786488011573319
a9f2ef344b9f142daad8f6b8aee206b4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	0.9988637174016239
27dad9e01189cc96ef76e3e7d8c043cd	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__uncultured_bacterium	0.9560835373037319
f3e849a84f5ae31febd25d2533531f01	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Geminicoccus; s__uncultured_bacterium	0.9528795777289859
72ac4e044188585a35cdf005488ada64	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.997346004222358
3a8373fa50e422cce06e3d0678a8d8e2	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14	0.9997476518517999
b941a454cfa369c4c83b5fc7a30021b9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999977590190872
68066a9cccc4776bbb5c3f8a1967b147	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_bacterium	0.7377329099593353
24bf00082d37832451a5c6c87a554285	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinophytocola; s__Actinophytocola_sp.	0.9092733328241926
fa04bec8c00f1fe661062e9f8fb46d55	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Phyllobacterium	0.7912437134749412
761b1b4cc89c019886e37facfa12db65	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	0.9999907026088367
2ea4db0d1f6138bbfa41ee01d6e52392	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_Myxococcales	0.7666015519345027
3c5351ac54fcb3c1cc7e0e2729da8898	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256; s__uncultured_actinobacterium	0.7499875084061285
aeef771204a132e831ec85704aead1ce	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus	0.9005398689623086
